SaleDate,ProductCategoryName,Units,UnitOfMeasureName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCC Last Updated
6/21/2020,Infused Pre-Rolls,258,Grams,6863.16,0,0,258.4,6863.16,258.4,4/24/2023
6/20/2022,Kief,139,Grams,4317.18,0,0,151.61,4317.18,151.61,4/24/2023
2/13/2022,Concentrate (Each),3852,Each,201066.25,4337,201066.25,0,0,4337,4/24/2023
9/10/2020,Infused (non-edible),228,Each,11904.09,284,11904.09,0,0,284,4/24/2023
9/27/2021,Vape Product,10310,Each,655205.53,11413,655205.53,0,0,11413,4/24/2023
4/26/2021,Vape Product,8415,Each,541066.79,9601,541066.79,0,0,9601,4/24/2023
5/4/2021,Shake/Trim (by strain),579,Grams,28854.26,0,0,3983.75,28854.26,3983.75,4/24/2023
1/2/2022,Kief,134,Grams,4143.1,0,0,153,4143.1,153,4/24/2023
2/27/2020,Concentrate (Each),2844,Each,176853.78,3205,176853.78,0,0,3266.5,4/24/2023
2/15/2021,Buds,20350,Grams,1071874.41,0,0,75522.83,1071874.41,75522.83,4/24/2023
12/25/2020,Vape Product,44,Each,2243.23,47,2243.23,0,0,47,4/24/2023
10/25/2020,Vape Product,6979,Each,470823.33,8147,470823.33,0,0,8147,4/24/2023
11/19/2021,Vape Product,17073,Each,1048334.29,18928,1048334.29,0,0,18928,4/24/2023
8/9/2021,Infused (non-edible),422,Each,20219.5,475,20219.5,0,0,475,4/24/2023
7/15/2019,Shake/Trim (by strain),196,Grams,3768.97,0,0,335.4,3768.97,335.4,4/24/2023
5/26/2022,Kief,134,Grams,3824.96,0,0,153.92,3824.96,153.92,4/24/2023
11/14/2021,Shake/Trim,14,Grams,971.26,0,0,132,971.26,132,4/24/2023
5/23/2022,Concentrate (Each),3317,Each,177584.94,3847,177584.94,0,0,3847,4/24/2023
12/11/2022,Infused Pre-Rolls,14,Milligrams,309.17,0,0,15000,309.17,15000,4/24/2023
6/7/2020,Buds,12347,Grams,676376.54,0,0,46802.1,676376.54,46802.1,4/24/2023
12/5/2021,Concentrate (Bulk),6,Grams,420,0,0,9,420,9,4/24/2023
6/14/2021,Infused Pre-Rolls,369,Grams,11672.68,0,0,422.53,11672.68,422.53,4/24/2023
4/5/2023,Concentrate (Bulk),26,Grams,841.57,,0,31.5,841.57,31.5,4/24/2023
8/14/2019,Infused (non-edible),1138,Each,72820.71,1352,72820.71,0,0,1352,4/24/2023
1/12/2022,Raw Pre-Rolls,14,Milligrams,93.38,0,0,7000,93.38,7000,4/24/2023
7/3/2021,Shake/Trim,14,Grams,439.67,0,0,27.75,439.67,27.75,4/24/2023
3/15/2021,Shake/Trim,19,Grams,792.51,0,0,60,792.51,60,4/24/2023
3/27/2021,Infused (non-edible),458,Each,19959.87,539,19959.87,0,0,539,4/24/2023
11/9/2022,Buds,2,Ounces,0.02,0,0,2,0.02,2,4/24/2023
11/24/2021,Kief,204,Grams,6186.97,0,0,227,6186.97,227,4/24/2023
7/26/2019,Kief,14,Grams,480,0,0,16,480,16,4/24/2023
5/21/2021,Shake/Trim,73,Grams,2601.22,0,0,220.75,2601.22,220.75,4/24/2023
10/1/2022,Concentrate,13,Milligrams,413.27,0,0,12500,413.27,12500,4/24/2023
1/18/2021,Concentrate (Each),2536,Each,148230.41,2894,148230.41,0,0,2894,4/24/2023
10/13/2019,Concentrate (Each),2774,Each,153177.95,2961,153177.95,0,0,2961,4/24/2023
8/31/2021,Shake/Trim (by strain),502,Grams,15749.55,0,0,1892.1,15749.55,1892.1,4/24/2023
1/14/2023,Buds,5,Pounds,187.5,0,0,0.06,187.5,0.06,4/24/2023
3/4/2023,Shake/Trim (by strain),1346,Grams,51703.53,,0,13484,51703.53,13484,4/24/2023
1/12/2022,Shake/Trim,17,Grams,1315,0,0,210.6,1315,210.6,4/24/2023
2/2/2023,Seeds,2,Each,48,4,48,0,0,4,4/24/2023
7/30/2022,Infused (non-edible),376,Each,17185.33,442,17185.33,0,0,442,4/24/2023
11/1/2020,Shake/Trim,27,Grams,685.5,0,0,29,685.5,29,4/24/2023
1/19/2019,Concentrate (Each),3932,Each,245231.5,4245,245231.5,0,0,4245,4/24/2023
1/5/2021,Buds,23010,Grams,1214742.16,0,0,86204.89,1214742.16,86204.89,4/24/2023
7/21/2022,Infused Pre-Rolls,3,Milligrams,72.22,0,0,4000,72.22,4000,4/24/2023
8/31/2021,Shake/Trim,40,Grams,1710.02,0,0,189.8,1710.02,189.8,4/24/2023
7/26/2020,Shake/Trim (by strain),422,Grams,7504.59,0,0,496.8,7504.59,496.8,4/24/2023
10/17/2022,Infused Pre-Rolls,1405,Grams,39284.14,0,0,1689,39284.14,1689,4/24/2023
1/7/2021,Shake/Trim,14,Grams,480,0,0,16,480,16,4/24/2023
4/10/2023,Buds,36233,Grams,1460664.39,,0,214757.57,1460664.39,214757.57,4/24/2023
5/13/2021,Shake/Trim,59,Grams,1654.78,0,0,128.5,1654.78,128.5,4/24/2023
11/6/2021,Shake/Trim,47,Grams,2990.35,0,0,441.3,2990.35,441.3,4/24/2023
1/3/2023,Concentrate (Bulk),19,Grams,733.35,0,0,48,733.35,48,4/24/2023
1/15/2021,Shake/Trim,51,Grams,2896.01,0,0,230,2896.01,230,4/24/2023
7/9/2022,Infused Pre-Rolls,2019,Grams,58853.84,0,0,2271.87,58853.84,2271.87,4/24/2023
1/17/2020,Infused (non-edible),398,Each,22817.62,452,22817.62,0,0,452,4/24/2023
10/30/2019,Infused Pre-Rolls,44,Grams,395.2,0,0,25,395.2,25,4/24/2023
7/11/2021,Shake/Trim,11,Grams,434.17,0,0,25,434.17,25,4/24/2023
4/21/2022,Infused (non-edible),314,Each,15453.32,371,15453.32,0,0,371,4/24/2023
1/5/2019,Buds,804,Each,22417.74,1829,22417.74,0,0,1829,4/24/2023
12/31/2020,Suppository,3,Each,180,3,180,0,0,3,4/24/2023
5/7/2021,Seeds,10,Each,186.48,12,186.48,0,0,12,4/24/2023
2/21/2020,Shake/Trim (by strain),746,Grams,13731.25,0,0,912,13731.25,912,4/24/2023
6/23/2022,Concentrate,6,Milligrams,264.38,0,0,6000,264.38,6000,4/24/2023
2/11/2022,Shake/Trim (by strain),1340,Grams,46847.74,0,0,6780.15,46847.74,6780.15,4/24/2023
10/22/2020,Buds,21985,Grams,1157373.01,0,0,81195.56,1157373.01,81195.56,4/24/2023
6/19/2019,Kief,23,Grams,360,0,0,12,360,12,4/24/2023
7/13/2019,Concentrate (Each),8944,Each,547649.72,10125,547649.72,0,0,10125,4/24/2023
3/7/2021,Shake/Trim,19,Grams,985.02,0,0,103,985.02,103,4/24/2023
7/2/2021,Concentrate (Bulk),5,Grams,290.4,0,0,5,290.4,5,4/24/2023
3/28/2022,Kief,118,Grams,3877.2,0,0,139,3877.2,139,4/24/2023
4/11/2019,Concentrate (Each),42,Grams,2562.01,0,0,45,2562.01,45,4/24/2023
1/14/2022,Kief,180,Grams,5457.99,0,0,196.1,5457.99,196.1,4/24/2023
11/9/2020,Shake/Trim,17,Grams,495,0,0,20,495,20,4/24/2023
4/25/2019,Infused (non-edible),494,Each,23641.97,547,23641.97,0,0,547,4/24/2023
1/1/2021,Infused Pre-Rolls,198,Grams,5347.82,0,0,213.75,5347.82,213.75,4/24/2023
10/14/2020,Infused (non-edible),170,Each,8432.59,225,8432.59,0,0,225,4/24/2023
10/12/2021,Raw Pre-Rolls,5,Milligrams,49.98,0,0,3000,49.98,3000,4/24/2023
1/4/2022,Shake/Trim,23,Grams,1755.25,0,0,259.5,1755.25,259.5,4/24/2023
11/3/2022,Concentrate (Each),4331,Each,201211.81,4992,201211.81,0,0,4992,4/24/2023
9/8/2021,Shake/Trim,35,Grams,1526.11,0,0,173.8,1526.11,173.8,4/24/2023
4/28/2021,Concentrate (Each),3491,Each,206286.65,3842,206286.65,0,0,3842,4/24/2023
9/8/2020,Buds,20086,Grams,1116182.66,0,0,77993.73,1116182.66,77993.73,4/24/2023
8/24/2022,Buds,1,Ounces,40,0,0,0.12,40,0.12,4/24/2023
1/25/2021,Kief,59,Grams,1833.49,0,0,64,1833.49,64,4/24/2023
11/11/2022,Concentrate (Each),5653,Each,261557.44,6604,261557.44,0,0,6634.5,4/24/2023
4/4/2023,Infused Pre-Rolls,3,Milligrams,75,,0,3000,75,3000,4/24/2023
4/29/2022,Infused (non-edible),346,Each,16667.43,403,16667.43,0,0,403,4/24/2023
12/14/2021,Buds,26352,Grams,1380530.87,0,0,108853.3,1380530.87,108853.3,4/24/2023
10/9/2022,Concentrate,159,Grams,7070.52,0,0,143.5,7070.52,143.5,4/24/2023
4/9/2019,Buds,9255,Grams,351748.59,0,0,25323.95,351748.59,25323.95,4/24/2023
7/24/2021,Kief,3,Milligrams,126,0,0,3430,126,3430,4/24/2023
4/3/2022,Concentrate,75,Grams,4691.52,0,0,80,4691.52,80,4/24/2023
6/15/2022,Infused Pre-Rolls,1523,Grams,44084.91,0,0,1824.75,44084.91,1824.75,4/24/2023
1/11/2023,Concentrate (Bulk),17,Grams,453.86,0,0,16,453.86,16,4/24/2023
11/7/2020,Infused (non-edible),387,Each,17360.79,506,17360.79,0,0,506,4/24/2023
3/7/2022,Shake/Trim (by strain),973,Grams,38422.19,0,0,6122.6,38422.19,6122.6,4/24/2023
5/7/2019,Shake/Trim,14,Grams,871.99,0,0,66.5,871.99,66.5,4/24/2023
7/5/2019,Concentrate (Each),9702,Each,613349.62,11320,613349.62,0,0,11320,4/24/2023
12/20/2019,Vape Product,105,Each,7085,109,7085,0,0,109,4/24/2023
2/13/2020,Vape Product,4146,Each,276137.05,4573,276137.05,0,0,4573,4/24/2023
3/29/2022,Infused Pre-Rolls,8,Milligrams,308,0,0,4325,308,4325,4/24/2023
8/6/2020,Kief,79,Grams,2610.68,0,0,88,2610.68,88,4/24/2023
4/4/2023,Concentrate,221,Grams,11852.45,,0,316,11852.45,316,4/24/2023
12/24/2020,Infused Pre-Rolls,150,Grams,4900,0,0,184.05,4900,184.05,4/24/2023
1/31/2023,Concentrate,252,Grams,12456.37,0,0,319.5,12456.37,319.5,4/24/2023
12/3/2022,Concentrate,337,Grams,14945.28,0,0,352,14945.28,352,4/24/2023
11/23/2019,Infused Pre-Rolls,854,Grams,17072.12,0,0,645.75,17072.12,645.75,4/24/2023
8/3/2022,Concentrate,90,Grams,4738.44,0,0,91.5,4738.44,91.5,4/24/2023
9/24/2019,Buds,13207,Grams,593107.64,0,0,41646.5,593107.64,41646.5,4/24/2023
8/12/2020,Vape Product,5973,Each,410496.83,6956,410496.83,0,0,6956,4/24/2023
7/1/2022,Buds,48700,Grams,2345020.14,0,0,237601.91,2345020.14,237601.91,4/24/2023
7/26/2021,Concentrate (Bulk),5,Grams,460,0,0,11,460,11,4/24/2023
1/9/2020,Infused (non-edible),312,Each,20821.53,385,20821.53,0,0,385,4/24/2023
7/1/2022,Concentrate,19,Milligrams,768.33,0,0,20500,768.33,20500,4/24/2023
5/19/2019,Infused (non-edible),1209,Each,68674.06,1401,68674.06,0,0,1401,4/24/2023
2/13/2020,Shake/Trim (by strain),664,Grams,12111,0,0,812,12111,812,4/24/2023
5/22/2021,Concentrate (Each),4427,Each,266671.03,4859,266671.03,0,0,4859,4/24/2023
6/9/2022,Concentrate,86,Grams,4324.93,0,0,93,4324.93,93,4/24/2023
6/14/2020,Vape Product,3700,Each,259038.15,4433,259038.15,0,0,4433,4/24/2023
2/5/2020,Vape Product,3558,Each,235862.48,4002,235862.48,0,0,4002,4/24/2023
8/7/2022,Infused (non-edible),286,Each,13589.54,310,13589.54,0,0,310,4/24/2023
2/12/2019,Concentrate (Each),1531,Each,93012.54,1677,93012.54,0,0,1677,4/24/2023
7/18/2020,Shake/Trim (by strain),541,Grams,9359.42,0,0,668,9359.42,668,4/24/2023
6/22/2021,Concentrate,3,Milligrams,90,0,0,1500,90,1500,4/24/2023
4/12/2023,Concentrate,303,Grams,16116.07,,0,463,16116.07,463,4/24/2023
4/13/2023,Concentrate (Bulk),26,Grams,803.16,,0,29,803.16,29,4/24/2023
12/6/2018,Infused (non-edible),78,Each,2989.05,95,2989.05,0,0,95,4/24/2023
6/22/2020,Vape Product,4480,Each,312271.71,5141,312271.71,0,0,5158.8,4/24/2023
2/11/2021,Concentrate (Each),3136,Each,180064.47,3534,180064.47,0,0,3534,4/24/2023
12/28/2019,Vape Product,2981,Each,196318.83,3173,196318.83,0,0,3173,4/24/2023
8/6/2019,Infused (non-edible),1369,Each,85591.08,1668,85591.08,0,0,1668,4/24/2023
7/16/2021,Kief,6,Milligrams,198,0,0,4290,198,4290,4/24/2023
9/24/2021,Shake/Trim (by strain),732,Grams,30200.67,0,0,4801.5,30200.67,4801.5,4/24/2023
5/15/2019,Shake/Trim,19,Grams,973.61,0,0,73.5,973.61,73.5,4/24/2023
5/31/2022,Concentrate (Each),3463,Each,176444.48,3915,176444.48,0,0,3915,4/24/2023
3/12/2023,Shake/Trim (by strain),1182,Grams,47814.7,,0,10273,47814.7,10273,4/24/2023
12/5/2020,Kief,103,Grams,3352.68,0,0,119,3352.68,119,4/24/2023
1/22/2019,Buds,5867,Grams,237373,0,0,16681.44,237373,16681.44,4/24/2023
9/12/2020,Kief,169,Grams,5577.63,0,0,202,5577.63,202,4/24/2023
11/25/2022,Concentrate,494,Grams,20318.65,0,0,488,20318.65,488,4/24/2023
4/25/2022,Buds,25278,Grams,1243445.63,0,0,108691.52,1243445.63,108691.52,4/24/2023
10/5/2019,Concentrate (Each),2967,Each,155954.41,3138,155954.41,0,0,3138,4/24/2023
6/23/2019,Buds,15030,Grams,596047.32,0,0,41974.9,596047.32,41974.9,4/24/2023
2/27/2022,Buds,28998,Grams,1550971.62,0,0,126633.52,1550971.62,126633.52,4/24/2023
9/23/2022,Infused Pre-Rolls,2466,Grams,68601.53,0,0,3096.21,68601.53,3096.21,4/24/2023
6/6/2021,Infused Pre-Rolls,507,Grams,16700.9,0,0,580.37,16700.9,580.37,4/24/2023
8/20/2020,Vape Product,7188,Each,485408.56,8323,485408.56,0,0,8323,4/24/2023
4/20/2021,Infused (non-edible),314,Each,11263.12,391,11263.12,0,0,391,4/24/2023
10/9/2022,Concentrate,5,Milligrams,163.63,0,0,5000,163.63,5000,4/24/2023
8/11/2022,Concentrate,114,Grams,5720.05,0,0,118,5720.05,118,4/24/2023
1/23/2023,Concentrate,187,Grams,9301.33,0,0,221.1,9301.33,221.1,4/24/2023
3/26/2022,Concentrate,129,Grams,6275.91,0,0,116.5,6275.91,116.5,4/24/2023
6/1/2022,Concentrate,91,Grams,4965.49,0,0,99.01,4965.49,99.01,4/24/2023
10/17/2022,Concentrate,211,Grams,9303.84,0,0,233,9303.84,233,4/24/2023
12/29/2021,Concentrate (Bulk),3,Grams,178,0,0,2.5,178,2.5,4/24/2023
8/1/2021,Kief,1,Milligrams,30,0,0,1000,30,1000,4/24/2023
8/7/2021,Buds,35688,Grams,1907376.05,0,0,137847.13,1907376.05,137847.13,4/24/2023
6/25/2021,Kief,1,Milligrams,30,0,0,1000,30,1000,4/24/2023
2/21/2023,Shake/Trim (by strain),1155,Grams,45559.27,0,0,9817.5,45559.27,9817.5,4/24/2023
4/17/2021,Kief,1,Milligrams,30,0,0,0,30,0,4/24/2023
5/21/2022,Buds,2,Pounds,46.74,0,0,0,46.74,0,4/24/2023
4/24/2021,Infused Pre-Rolls,623,Grams,17873.16,0,0,729.91,17873.16,729.91,4/24/2023
3/3/2019,Concentrate (Each),3716,Each,216085.53,4028,216085.53,0,0,4028,4/24/2023
3/12/2023,Concentrate,260,Grams,13696,,0,382,13696,382,4/24/2023
12/1/2018,Buds,3739,Grams,118266.79,0,0,8887.47,118266.79,8887.47,4/24/2023
4/30/2019,Buds,16,Pounds,1100,0,0,0.21,1100,0.21,4/24/2023
1/29/2020,Buds,16058,Grams,702577.28,0,0,47966.02,702577.28,47966.02,4/24/2023
10/23/2021,Shake/Trim (by strain),618,Grams,22452.67,0,0,3451.05,22452.67,3451.05,4/24/2023
1/12/2023,Concentrate,280,Grams,13477.42,0,0,364.4,13477.42,364.4,4/24/2023
11/3/2019,Concentrate (Each),2962,Each,161387.78,3199,161387.78,0,0,3199,4/24/2023
6/17/2022,Concentrate,107,Grams,5946.78,0,0,115.71,5946.78,115.71,4/24/2023
11/7/2022,Buds,30163,Grams,1282230.48,0,0,154327.05,1282230.48,154327.05,4/24/2023
11/2/2022,Concentrate,247,Grams,10029.8,0,0,239.5,10029.8,239.5,4/24/2023
10/30/2022,Infused Pre-Rolls,1643,Grams,46209.64,0,0,1994.06,46209.64,1994.06,4/24/2023
3/8/2023,Infused Pre-Rolls,2,Milligrams,45,,0,2000,45,2000,4/24/2023
3/6/2021,Infused (non-edible),368,Each,15532.74,408,15532.74,0,0,408,4/24/2023
3/24/2020,Vape Product,1879,Each,143403.06,2321,143403.06,0,0,2321,4/24/2023
7/13/2022,Concentrate (Each),3994,Each,188531.2,4698,188531.2,0,0,4698,4/24/2023
1/5/2021,Concentrate (Each),2797,Each,164216.03,3209,164216.03,0,0,3209,4/24/2023
9/11/2022,Infused (non-edible),309,Each,14346.48,357,14346.48,0,0,357,4/24/2023
6/3/2021,Kief,105,Grams,3189.15,0,0,151.27,3189.15,151.27,4/24/2023
1/7/2023,Kief,135,Grams,3181.52,0,0,188.06,3181.52,188.06,4/24/2023
8/9/2020,Vape Product,6043,Each,417629.42,7019,417629.42,0,0,7019,4/24/2023
10/7/2020,Vape Product,6100,Each,416042.28,7063,416042.28,0,0,7063,4/24/2023
4/11/2022,Concentrate,77,Grams,4241.61,0,0,74.5,4241.61,74.5,4/24/2023
8/27/2019,Infused (non-edible),1314,Each,86651.54,1597,86651.54,0,0,1597,4/24/2023
11/15/2022,Concentrate,13,Milligrams,516.93,0,0,14000,516.93,14000,4/24/2023
1/2/2019,Infused (non-edible),103,Each,8711.86,129,8711.86,0,0,129,4/24/2023
1/13/2020,Vape Product,2376,Each,150689.53,2522,150689.53,0,0,2522,4/24/2023
5/10/2021,Concentrate,1,Milligrams,59.95,0,0,1000,59.95,1000,4/24/2023
6/11/2020,Shake/Trim (by strain),433,Grams,7823.78,0,0,502.6,7823.78,502.6,4/24/2023
8/27/2022,Concentrate,182,Grams,8907.72,0,0,181.94,8907.72,181.94,4/24/2023
8/24/2021,Kief,82,Grams,2534.93,0,0,100.9,2534.93,100.9,4/24/2023
6/18/2021,Buds,37799,Grams,2029970.95,0,0,146450.77,2029970.95,146450.77,4/24/2023
11/22/2020,Vape Product,7151,Each,479666.82,8475,479666.82,0,0,8475,4/24/2023
1/20/2019,Buds,328,Each,5472.46,469,5472.46,0,0,469,4/24/2023
6/6/2022,Buds,3,Ounces,130,0,0,0.36,130,0.36,4/24/2023
6/1/2021,Vape Product,9515,Each,613956.18,10756,613956.18,0,0,10756,4/24/2023
3/11/2019,Concentrate (Each),3266,Each,183824.9,3536,183824.9,0,0,3536,4/24/2023
2/24/2022,Vape Product,19841,Each,1139242.9,22304,1139242.9,0,0,22304,4/24/2023
4/13/2023,Infused Pre-Rolls,3,Milligrams,100,,0,4000,100,4000,4/24/2023
11/7/2022,Concentrate,5,Milligrams,201.17,0,0,4500,201.17,4500,4/24/2023
10/25/2021,Vape Product,11136,Each,672527.57,12313,672527.57,0,0,12313,4/24/2023
1/14/2020,Kief,8,Grams,315,0,0,9,315,9,4/24/2023
6/19/2020,Shake/Trim (by strain),512,Grams,10072.77,0,0,623.4,10072.77,623.4,4/24/2023
8/25/2021,Vape Product,12568,Each,759182.96,14282,759182.96,0,0,14282,4/24/2023
10/21/2022,Kief,157,Grams,4111.01,0,0,186.5,4111.01,186.5,4/24/2023
1/10/2019,Infused (non-edible),288,Each,19890.52,315,19890.52,0,0,315,4/24/2023
1/30/2021,Vape Product,10876,Each,727526.02,12513,727526.02,0,0,12513,4/24/2023
3/24/2021,Vape Product,8559,Each,557746.87,9773,557746.87,0,0,9773,4/24/2023
3/14/2021,Infused (non-edible),255,Each,12172.83,299,12172.83,0,0,299,4/24/2023
11/11/2019,Concentrate (Each),2262,Each,128082.32,2478,128082.32,0,0,2478,4/24/2023
9/4/2019,Infused (non-edible),1474,Each,91950.21,1739,91950.21,0,0,1739,4/24/2023
1/13/2021,Concentrate (Each),2849,Each,165940.51,3202,165940.51,0,0,3202,4/24/2023
6/6/2020,Raw Pre-Rolls,6904,Grams,136802.27,0,0,8637.54,136802.27,8637.54,4/24/2023
5/3/2022,Shake/Trim,46,Grams,3654,0,0,593.9,3654,593.9,4/24/2023
9/23/2019,Infused (edible),4212,Each,169521.07,5689,169521.07,0,0,5689,4/24/2023
3/20/2023,Kief,109,Grams,2704.74,,0,133.66,2704.74,133.66,4/24/2023
3/2/2023,Shake/Trim,1073,Grams,49312.79,,0,13589,49312.79,13589,4/24/2023
9/14/2022,Shake/Trim,290,Grams,12329.76,0,0,2365,12329.76,2365,4/24/2023
8/13/2022,Concentrate (Bulk),26,Grams,1329,0,0,26.8,1329,26.8,4/24/2023
2/6/2022,Infused Pre-Rolls,983,Grams,34248.38,0,0,1126.33,34248.38,1126.33,4/24/2023
8/13/2022,Immature Plants,39,Each,980,46,980,0,0,46,4/24/2023
4/14/2021,Concentrate (Bulk),2,Grams,140,0,0,2,140,2,4/24/2023
11/23/2022,Immature Plants,11,Each,365,12,365,0,0,12,4/24/2023
6/14/2020,Concentrate (Each),1940,Each,120200.15,2205,120200.15,0,0,2205,4/24/2023
1/28/2022,Buds,11,Pounds,715,0,0,0.11,715,0.11,4/24/2023
12/25/2022,Shake/Trim,45,Grams,1304,0,0,230,1304,230,4/24/2023
10/2/2021,Buds,35070,Grams,1947422.94,0,0,143276.47,1947422.94,143276.47,4/24/2023
3/2/2019,Shake/Trim (by strain),196,Grams,6103.03,0,0,423.2,6103.03,423.2,4/24/2023
4/15/2019,Concentrate,25,Grams,1728.92,0,0,42,1728.92,42,4/24/2023
4/23/2023,Infused (non-edible),227,Each,9179.18,,9179.18,0,0,268,4/24/2023
12/31/2019,Raw Pre-Rolls,8973,Grams,178695.68,0,0,11333.13,178695.68,11333.13,4/24/2023
5/30/2022,Immature Plants,12,Each,480,18,480,0,0,18,4/24/2023
10/31/2019,Shake/Trim (by strain),375,Grams,6062.65,0,0,415,6062.65,415,4/24/2023
7/14/2020,Infused (edible),7603,Each,281420.16,9842,281420.16,0,0,9842,4/24/2023
2/11/2021,Vape Product,8309,Each,542207.76,9508,542207.76,0,0,9508,4/24/2023
3/20/2023,Buds,34406,Grams,1379732.57,,0,191692.81,1379732.57,191692.81,4/24/2023
9/29/2020,Infused (non-edible),225,Each,11659.29,284,11659.29,0,0,284,4/24/2023
9/14/2021,Infused Pre-Rolls,434,Grams,14844,0,0,499.03,14844,499.03,4/24/2023
11/18/2019,Kief,83,Grams,2010.68,0,0,68.5,2010.68,68.5,4/24/2023
7/12/2020,Infused Pre-Rolls,248,Grams,7580.47,0,0,289.45,7580.47,289.45,4/24/2023
10/13/2021,Vape Product,11010,Each,674496.73,12329,674496.73,0,0,12329,4/24/2023
4/13/2021,Vape Product,8895,Each,575533.17,10065,575533.17,0,0,10065,4/24/2023
8/29/2021,Concentrate,8,Milligrams,510,0,0,7000,510,7000,4/24/2023
8/5/2021,Vape Product,14020,Each,863035.1,15632,863035.1,0,0,15632,4/24/2023
4/3/2019,Buds,1080,Each,18046.72,1462,18046.72,0,0,1462,4/24/2023
3/23/2021,Buds,24080,Grams,1273678.94,0,0,89340.27,1273678.94,89340.27,4/24/2023
9/12/2022,Kief,88,Grams,2813.71,0,0,112,2813.71,112,4/24/2023
9/29/2022,Shake/Trim (by strain),1848,Grams,66642.57,0,0,11866.6,66642.57,11866.6,4/24/2023
4/22/2022,Concentrate (Bulk),21,Grams,956.09,0,0,22,956.09,22,4/24/2023
5/31/2021,Shake/Trim (by strain),470,Grams,22594.96,0,0,3080,22594.96,3080,4/24/2023
1/2/2023,Infused (non-edible),226,Each,9884.98,260,9884.98,0,0,260,4/24/2023
12/12/2020,Vape Product,9451,Each,630926.25,10999,630926.25,0,0,10999,4/24/2023
6/10/2019,Shake/Trim (by strain),131,Grams,2355.2,0,0,193,2355.2,193,4/24/2023
1/9/2022,Concentrate (Each),3703,Each,200819.06,4126,200819.06,0,0,4126,4/24/2023
2/12/2022,Vape Product,17664,Each,1081010.82,19689,1081010.82,0,0,19689,4/24/2023
6/13/2021,Vape Product,10118,Each,657543.43,11339,657543.43,0,0,11339,4/24/2023
10/2/2021,Kief,111,Grams,3808.36,0,0,152.2,3808.36,152.2,4/24/2023
12/5/2021,Vape Product,11427,Each,711653.52,12648,711653.52,0,0,12648,4/24/2023
6/27/2021,Infused (non-edible),383,Each,18334.31,442,18334.31,0,0,442,4/24/2023
3/22/2023,Infused Pre-Rolls,2282,Grams,53440.51,,0,2692.74,53440.51,2692.74,4/24/2023
3/6/2023,Concentrate,1,Milligrams,35,,0,100,35,100,4/24/2023
5/27/2020,Buds,15822,Grams,910649.01,0,0,63504.7,910649.01,63504.7,4/24/2023
10/26/2022,Shake/Trim,262,Grams,11807.01,0,0,1980,11807.01,1980,4/24/2023
8/25/2019,Infused (edible),5597,Each,210821.16,7294,210821.16,0,0,7294,4/24/2023
5/25/2022,Immature Plants,13,Each,830,31,830,0,0,31,4/24/2023
11/23/2019,Raw Pre-Rolls,10257,Grams,190514.21,0,0,12528.55,190514.21,12528.55,4/24/2023
2/4/2019,Buds,713,Each,13334.12,1118,13334.12,0,0,1118,4/24/2023
11/25/2021,Infused Pre-Rolls,248,Grams,6265.18,0,0,218.27,6265.18,218.27,4/24/2023
11/17/2022,Kief,157,Grams,4309.22,0,0,191.6,4309.22,191.6,4/24/2023
7/8/2019,Raw Pre-Rolls,1676,Grams,34394.42,0,0,2134.8,34394.42,2134.8,4/24/2023
7/24/2020,Raw Pre-Rolls,13946,Grams,302845.48,0,0,19437.52,302845.48,19437.52,4/24/2023
4/18/2022,Shake/Trim,17,Grams,1072.02,0,0,225,1072.02,225,4/24/2023
7/17/2022,Immature Plants,21,Each,760.3,58,760.3,0,0,58,4/24/2023
3/13/2022,Shake/Trim (by strain),948,Grams,35717.22,0,0,5312.14,35717.22,5312.14,4/24/2023
1/15/2020,Kief,43,Grams,1461.5,0,0,51,1461.5,51,4/24/2023
7/24/2021,Concentrate,2,Ounces,120,0,0,0.08,120,0.08,4/24/2023
3/4/2023,Suppository,3,Each,108.39,,108.39,0,0,3,4/24/2023
3/22/2020,Buds,14758,Grams,796531.57,0,0,55119.94,796531.57,55119.94,4/24/2023
4/19/2023,Immature Plants,13,Each,950,,950,0,0,19,4/24/2023
10/11/2020,Concentrate (Each),2935,Each,184230.47,3347,184230.47,0,0,3347,4/24/2023
9/21/2020,Raw Pre-Rolls,10689,Grams,232669.57,0,0,14907.25,232669.57,14907.25,4/24/2023
8/18/2022,Shake/Trim,588,Grams,23228.14,0,0,5413.6,23228.14,5413.6,4/24/2023
6/1/2021,Buds,27107,Grams,1439060.81,0,0,103867.36,1439060.81,103867.36,4/24/2023
1/29/2020,Raw Pre-Rolls,7761,Grams,160994.86,0,0,10352.05,160994.86,10352.05,4/24/2023
6/26/2022,Shake/Trim,233,Grams,10140.65,0,0,2043,10140.65,2043,4/24/2023
11/28/2020,Shake/Trim (by strain),569,Grams,12351.06,0,0,776,12351.06,776,4/24/2023
12/29/2022,Concentrate (Each),5252,Each,242168.55,6138,242168.55,0,0,6138,4/24/2023
4/1/2023,Buds,39,Pounds,1335.3,,0,0.31,1335.3,0.31,4/24/2023
3/8/2020,Raw Pre-Rolls,8826,Grams,168399.28,0,0,10737.28,168399.28,10737.28,4/24/2023
6/25/2019,Infused (edible),4481,Each,172191.09,8870,172191.09,0,0,8870,4/24/2023
