SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
2/4/2021,Shake/Trim,Grams,0,0,241,2805.02,241,2805.02
2/4/2021,Shake/Trim (by strain),Grams,0,0,2572,20841.51,2572,20841.51
2/4/2021,Vape Product,Each,9141,522083.82,0,0,9141,522083.82
2/5/2021,Buds,Grams,0,0,111038.64,1573175.01,111038.64,1573175.01
2/5/2021,Concentrate,Grams,0,0,707.1,47118.86,707.1,47118.86
2/5/2021,Concentrate (Each),Each,4184,222116.85,0,0,4184,222116.85
2/5/2021,Infused (edible),Each,19412,540268.49,0,0,19412,540268.49
2/5/2021,Infused (non-edible),Each,288,11527.9,0,0,288,11527.9
2/5/2021,Infused Pre-Rolls,Grams,0,0,638.35,15599.77,638.35,15599.77
2/5/2021,Kief,Grams,0,0,136,3769.8,136,3769.8
2/5/2021,Raw Pre-Rolls,Grams,0,0,26918.51,401220.03,26918.51,401220.03
2/5/2021,Shake/Trim,Grams,0,0,153,1587.94,153,1587.94
2/5/2021,Shake/Trim (by strain),Grams,0,0,2314.25,17505.55,2314.25,17505.55
2/5/2021,Vape Product,Each,11561,657421.33,0,0,11561,657421.33
2/6/2021,Buds,Grams,0,0,127929.25,1821495.76,127929.25,1821495.76
2/6/2021,Concentrate,Grams,0,0,721.8,48906.84,721.8,48906.84
2/6/2021,Concentrate (Each),Each,4789,250513.59,0,0,4789,250513.59
2/6/2021,Infused (edible),Each,26499,730163.93,0,0,26499,730163.93
2/6/2021,Infused (non-edible),Each,445,17506,0,0,445,17506
2/6/2021,Infused Pre-Rolls,Grams,0,0,705.55,17369.83,705.55,17369.83
2/6/2021,Kief,Grams,0,0,175,4771.5,175,4771.5
2/6/2021,Raw Pre-Rolls,Grams,0,0,29558.73,444129.43,29558.73,444129.43
2/6/2021,Shake/Trim,Grams,0,0,204,2420.85,204,2420.85
2/6/2021,Shake/Trim (by strain),Grams,0,0,2682.75,19952.78,2682.75,19952.78
2/6/2021,Vape Product,Each,13273,762026.19,0,0,13273,762026.19
2/7/2021,Buds,Grams,0,0,55969.09,791884.74,55969.09,791884.74
2/7/2021,Concentrate,Grams,0,0,396,26318,396,26318
2/7/2021,Concentrate (Each),Each,2012,103841.52,0,0,2012,103841.52
2/7/2021,Infused (edible),Each,8460,230468.5,0,0,8460,230468.5
2/7/2021,Infused (non-edible),Each,146,5724.85,0,0,146,5724.85
2/7/2021,Infused Pre-Rolls,Grams,0,0,286.15,7164.9,286.15,7164.9
2/7/2021,Kief,Grams,0,0,84,2195,84,2195
2/7/2021,Raw Pre-Rolls,Grams,0,0,14135.3,211170.97,14135.3,211170.97
2/7/2021,Shake/Trim,Grams,0,0,65,848.34,65,848.34
2/7/2021,Shake/Trim (by strain),Grams,0,0,547,5329,547,5329
2/7/2021,Vape Product,Each,5051,287212.56,0,0,5051,287212.56
2/8/2021,Buds,Grams,0,0,77256.6,1099660.72,77256.6,1099660.72
2/8/2021,Concentrate,Grams,0,0,515.5,34675.25,515.5,34675.25
2/8/2021,Concentrate (Each),Each,2784,146337.53,0,0,2784,146337.53
2/8/2021,Infused (edible),Each,10590,291182.72,0,0,10590,291182.72
2/8/2021,Infused (non-edible),Each,243,8512.49,0,0,243,8512.49
2/8/2021,Infused Pre-Rolls,Grams,0,0,367.5,9277.5,367.5,9277.5
2/8/2021,Kief,Grams,0,0,92,2568.84,92,2568.84
2/8/2021,Raw Pre-Rolls,Grams,0,0,18666.07,279540.1,18666.07,279540.1
2/8/2021,Shake/Trim,Grams,0,0,46,432.51,46,432.51
2/8/2021,Shake/Trim (by strain),Grams,0,0,985.75,9355.5,985.75,9355.5
2/8/2021,Vape Product,Each,7775,444681.43,0,0,7775,444681.43
2/9/2021,Buds,Grams,0,0,62664.78,894010.57,62664.78,894010.57
2/9/2021,Concentrate,Grams,0,0,483.6,32303.26,483.6,32303.26
2/9/2021,Concentrate (Each),Each,2280,120113.83,0,0,2280,120113.83
2/9/2021,Infused (edible),Each,7814,212831.11,0,0,7814,212831.11
2/9/2021,Infused (non-edible),Each,140,4541.44,0,0,140,4541.44
2/9/2021,Infused Pre-Rolls,Grams,0,0,388.5,9986.4,388.5,9986.4
2/9/2021,Kief,Grams,0,0,77,2109,77,2109
2/9/2021,Raw Pre-Rolls,Grams,0,0,16711.12,249521.21,16711.12,249521.21
2/9/2021,Shake/Trim,Grams,0,0,62,596.68,62,596.68
2/9/2021,Shake/Trim (by strain),Grams,0,0,978,8978.15,978,8978.15
2/9/2021,Vape Product,Each,5973,342351.42,0,0,5973,342351.42
2/10/2021,Buds,Grams,0,0,90281.66,1284330.61,90281.66,1284330.61
2/10/2021,Concentrate,Grams,0,0,665.5,44258.29,665.5,44258.29
2/10/2021,Concentrate (Each),Each,3290,171410.11,0,0,3290,171410.11
2/10/2021,Infused (edible),Each,13678,377160.65,0,0,13678,377160.65
2/10/2021,Infused (non-edible),Each,285,10130,0,0,285,10130
2/10/2021,Infused Pre-Rolls,Grams,0,0,461.2,11205.3,461.2,11205.3
2/10/2021,Kief,Grams,0,0,104,2838.5,104,2838.5
2/10/2021,Raw Pre-Rolls,Grams,0,0,22117.18,336027.38,22117.18,336027.38
2/10/2021,Shake/Trim,Grams,0,0,120,1438.85,120,1438.85
2/10/2021,Shake/Trim (by strain),Grams,0,0,1734.75,14769.28,1734.75,14769.28
2/10/2021,Vape Product,Each,9264,535275.85,0,0,9264,535275.85
2/11/2021,Buds,Grams,0,0,89185.45,1268970.69,89185.45,1268970.69
2/11/2021,Concentrate,Grams,0,0,661.6,43655.37,661.6,43655.37
2/11/2021,Concentrate (Each),Each,3534,180064.47,0,0,3534,180064.47
2/11/2021,Infused (edible),Each,15657,431319.48,0,0,15657,431319.48
2/11/2021,Infused (non-edible),Each,430,11157.64,0,0,430,11157.64
2/11/2021,Infused Pre-Rolls,Grams,0,0,458.55,11229.95,458.55,11229.95
2/11/2021,Kief,Grams,0,0,128,3438.52,128,3438.52
2/11/2021,Raw Pre-Rolls,Grams,0,0,22824.5,347575.43,22824.5,347575.43
2/11/2021,Shake/Trim,Grams,0,0,130,1573.85,130,1573.85
2/11/2021,Shake/Trim (by strain),Grams,0,0,1939.75,16242.6,1939.75,16242.6
2/11/2021,Vape Product,Each,9508,542207.76,0,0,9508,542207.76
2/12/2021,Buds,Grams,0,0,117444.01,1687897.58,117444.01,1687897.58
2/12/2021,Concentrate,Grams,0,0,919.1,60136.6,919.1,60136.6
2/12/2021,Concentrate,Milligrams,0,0,0,130,0,130
2/12/2021,Concentrate (Each),Each,4540,232101.24,0,0,4540,232101.24
2/12/2021,Infused (edible),Each,23781,650596.1,0,0,23781,650596.1
2/12/2021,Infused (non-edible),Each,588,18385.79,0,0,588,18385.79
2/12/2021,Infused Pre-Rolls,Grams,0,0,641.75,15656.62,641.75,15656.62
2/12/2021,Kief,Grams,0,0,122,3337.5,122,3337.5
2/12/2021,Raw Pre-Rolls,Grams,0,0,30832.85,472603.72,30832.85,472603.72
2/12/2021,Shake/Trim,Grams,0,0,55,702.51,55,702.51
2/12/2021,Shake/Trim (by strain),Grams,0,0,1577.75,14959.06,1577.75,14959.06
2/12/2021,Vape Product,Each,13168,765345.31,0,0,13168,765345.31
2/13/2021,Buds,Grams,0,0,122800.49,1768284,122800.49,1768284
2/13/2021,Concentrate,Grams,0,0,754.6,50702.66,754.6,50702.66
2/13/2021,Concentrate,Milligrams,0,0,0,65,0,65
2/13/2021,Concentrate (Each),Each,5103,265310.8,0,0,5103,265310.8
2/13/2021,Infused (edible),Each,28883,794419.73,0,0,28883,794419.73
2/13/2021,Infused (non-edible),Each,715,23969.96,0,0,715,23969.96
2/13/2021,Infused Pre-Rolls,Grams,0,0,646.7,15748.01,646.7,15748.01
2/13/2021,Kief,Grams,0,0,160,4411,160,4411
2/13/2021,Raw Pre-Rolls,Grams,0,0,30425.68,464421.44,30425.68,464421.44
2/13/2021,Shake/Trim,Grams,0,0,94,893.77,94,893.77
2/13/2021,Shake/Trim (by strain),Grams,0,0,1802.5,16559.15,1802.5,16559.15
2/13/2021,Vape Product,Each,14058,817744.09,0,0,14058,817744.09
2/14/2021,Buds,Grams,0,0,79458.08,1139900.44,79458.08,1139900.44
2/14/2021,Concentrate,Grams,0,0,550.3,36704.38,550.3,36704.38
2/14/2021,Concentrate,Milligrams,0,0,0,130,0,130
2/14/2021,Concentrate (Each),Each,3359,171899.48,0,0,3359,171899.48
2/14/2021,Infused (edible),Each,17131,466639.12,0,0,17131,466639.12
2/14/2021,Infused (non-edible),Each,442,14249.86,0,0,442,14249.86
2/14/2021,Infused Pre-Rolls,Grams,0,0,446.15,11017.63,446.15,11017.63
2/14/2021,Kief,Grams,0,0,153,4246.5,153,4246.5
2/14/2021,Raw Pre-Rolls,Grams,0,0,21695.8,332275.92,21695.8,332275.92
2/14/2021,Shake/Trim,Grams,0,0,17,510,17,510
2/14/2021,Shake/Trim (by strain),Grams,0,0,1474,13108.21,1474,13108.21
2/14/2021,Vape Product,Each,8652,497252.73,0,0,8652,497252.73
2/15/2021,Buds,Grams,0,0,75529.83,1071974.41,75529.83,1071974.41
2/15/2021,Concentrate,Grams,0,0,519.8,34790.86,519.8,34790.86
2/15/2021,Concentrate,Milligrams,0,0,0,130,0,130
2/15/2021,Concentrate (Each),Each,3065,157407.97,0,0,3065,157407.97
2/15/2021,Infused (edible),Each,13307,366621.14,0,0,13307,366621.14
2/15/2021,Infused (non-edible),Each,305,9887.38,0,0,305,9887.38
2/15/2021,Infused Pre-Rolls,Grams,0,0,320.2,8043.94,320.2,8043.94
2/15/2021,Kief,Grams,0,0,108,2867,108,2867
2/15/2021,Raw Pre-Rolls,Grams,0,0,19452.36,296445.99,19452.36,296445.99
2/15/2021,Shake/Trim,Grams,0,0,25,434.17,25,434.17
2/15/2021,Shake/Trim (by strain),Grams,0,0,1123.5,9761,1123.5,9761
2/15/2021,Vape Product,Each,8346,484912.94,0,0,8346,484912.94
2/16/2021,Buds,Grams,0,0,66213.96,932330.57,66213.96,932330.57
2/16/2021,Concentrate,Grams,0,0,481.5,31917.93,481.5,31917.93
2/16/2021,Concentrate,Milligrams,0,0,0,65,0,65
2/16/2021,Concentrate (Each),Each,2394,121294.97,0,0,2394,121294.97
2/16/2021,Infused (edible),Each,9773,266942.61,0,0,9773,266942.61
2/16/2021,Infused (non-edible),Each,227,7211.82,0,0,227,7211.82
2/16/2021,Infused Beverage,Each,91,591.09,0,0,91,591.09
2/16/2021,Infused Pre-Rolls,Grams,0,0,229.5,5955.5,229.5,5955.5
2/16/2021,Kief,Grams,0,0,81,2276,81,2276
2/16/2021,Raw Pre-Rolls,Grams,0,0,17973.8,274932.26,17973.8,274932.26
2/16/2021,Shake/Trim,Grams,0,0,22,240.01,22,240.01
2/16/2021,Shake/Trim (by strain),Grams,0,0,1006.25,9541.9,1006.25,9541.9
2/16/2021,Vape Product,Each,6757,391110.83,0,0,6757,391110.83
2/17/2021,Buds,Grams,0,0,95628.61,1358153.56,95628.61,1358153.56
2/17/2021,Concentrate,Grams,0,0,560,38025.18,560,38025.18
2/17/2021,Concentrate,Milligrams,0,0,0,325,0,325
2/17/2021,Concentrate (Each),Each,3786,195174.81,0,0,3786,195174.81
2/17/2021,Infused (edible),Each,14469,404932.57,0,0,14469,404932.57
2/17/2021,Infused (non-edible),Each,300,10605.1,0,0,300,10605.1
2/17/2021,Infused Beverage,Each,310,1968.15,0,0,310,1968.15
2/17/2021,Infused Pre-Rolls,Grams,0,0,399.55,9986.01,399.55,9986.01
2/17/2021,Kief,Grams,0,0,126,3450.5,126,3450.5
2/17/2021,Raw Pre-Rolls,Grams,0,0,23186.99,352288.73,23186.99,352288.73
2/17/2021,Shake/Trim,Grams,0,0,7,210,7,210
2/17/2021,Shake/Trim (by strain),Grams,0,0,1534.75,13342.36,1534.75,13342.36
2/17/2021,Vape Product,Each,9383,550208.56,0,0,9383,550208.56
2/18/2021,Buds,Grams,0,0,87993.99,1248498.84,87993.99,1248498.84
2/18/2021,Concentrate,Grams,0,0,587.1,40411.86,587.1,40411.86
2/18/2021,Concentrate,Milligrams,0,0,0,325,0,325
2/18/2021,Concentrate (Each),Each,3394,170363.48,0,0,3394,170363.48
2/18/2021,Infused (edible),Each,13066,356657.88,0,0,13066,356657.88
2/18/2021,Infused (non-edible),Each,430,12739.83,0,0,430,12739.83
2/18/2021,Infused Beverage,Each,566,3657.75,0,0,566,3657.75
2/18/2021,Infused Pre-Rolls,Grams,0,0,338.7,8763.73,338.7,8763.73
2/18/2021,Kief,Grams,0,0,126,3439.34,126,3439.34
2/18/2021,Raw Pre-Rolls,Grams,0,0,22580.97,343647.94,22580.97,343647.94
2/18/2021,Shake/Trim,Grams,0,0,15,435,15,435
2/18/2021,Shake/Trim (by strain),Grams,0,0,1873.75,15924,1873.75,15924
2/18/2021,Vape Product,Each,8301,481444.22,0,0,8301,481444.22
2/19/2021,Buds,Grams,0,0,89594.14,1269951.68,89594.14,1269951.68
2/19/2021,Concentrate,Grams,0,0,680.8,45551.83,680.8,45551.83
2/19/2021,Concentrate,Milligrams,0,0,0,130,0,130
2/19/2021,Concentrate (Each),Each,3557,178240.73,0,0,3557,178240.73
2/19/2021,Infused (edible),Each,14439,394705.53,0,0,14460.5,394705.53
2/19/2021,Infused (non-edible),Each,467,14541.75,0,0,467,14541.75
2/19/2021,Infused Beverage,Each,832,5437.43,0,0,832,5437.43
2/19/2021,Infused Pre-Rolls,Grams,0,0,394.55,9926.66,394.55,9926.66
2/19/2021,Kief,Grams,0,0,127,3427.5,127,3427.5
2/19/2021,Raw Pre-Rolls,Grams,0,0,23663.63,358717.93,23663.63,358717.93
2/19/2021,Shake/Trim,Grams,0,0,37,570,37,570
2/19/2021,Shake/Trim (by strain),Grams,0,0,2005,17085.7,2005,17085.7
2/19/2021,Vape Product,Each,8937,507905.08,0,0,8937,507905.08
2/20/2021,Buds,Grams,0,0,121298.36,1720689.9,121298.36,1720689.9
2/20/2021,Concentrate,Grams,0,0,812.25,54167.42,812.25,54167.42
2/20/2021,Concentrate,Milligrams,0,0,0,130,0,130
2/20/2021,Concentrate (Each),Each,4935,252543.3,0,0,4935,252543.3
2/20/2021,Infused (edible),Each,25044,688869.56,0,0,25044,688869.56
2/20/2021,Infused (non-edible),Each,594,20567.98,0,0,594,20567.98
2/20/2021,Infused Beverage,Each,1339,8964.27,0,0,1339,8964.27
2/20/2021,Infused Pre-Rolls,Grams,0,0,538.25,13277.22,538.25,13277.22
2/20/2021,Kief,Grams,0,0,152,4204.5,152,4204.5
2/20/2021,Raw Pre-Rolls,Grams,0,0,29142.61,446137.53,29142.61,446137.53
2/20/2021,Shake/Trim,Grams,0,0,119,1770,119,1770
2/20/2021,Shake/Trim (by strain),Grams,0,0,2347.75,20564.69,2347.75,20564.69
2/20/2021,Vape Product,Each,13693,789813.91,0,0,13693,789813.91
2/21/2021,Buds,Grams,0,0,89855.91,1269691.21,89855.91,1269691.21
2/21/2021,Concentrate,Grams,0,0,555.5,37212.31,555.5,37212.31
2/21/2021,Concentrate (Each),Each,3655,183970.24,0,0,3655,183970.24
2/21/2021,Infused (edible),Each,16813,469091.69,0,0,16813,469091.69
2/21/2021,Infused (non-edible),Each,407,13208.88,0,0,407,13208.88
2/21/2021,Infused Beverage,Each,865,5781.33,0,0,865,5781.33
2/21/2021,Infused Pre-Rolls,Grams,0,0,431.4,10839.33,431.4,10839.33
2/21/2021,Kief,Grams,0,0,120,3196.5,120,3196.5
2/21/2021,Raw Pre-Rolls,Grams,0,0,21578.64,327382.62,21578.64,327382.62
2/21/2021,Shake/Trim,Grams,0,0,26,540,26,540
2/21/2021,Shake/Trim (by strain),Grams,0,0,2073.5,18929.75,2073.5,18929.75
2/21/2021,Vape Product,Each,10158,588548.43,0,0,10158,588548.43
2/22/2021,Buds,Grams,0,0,71104.14,1009018.86,71104.14,1009018.86
2/22/2021,Concentrate,Grams,0,0,527,35179.49,527,35179.49
2/22/2021,Concentrate,Milligrams,0,0,0,130,0,130
2/22/2021,Concentrate (Each),Each,2748,139069.58,0,0,2748,139069.58
2/22/2021,Infused (edible),Each,10084,273314.25,0,0,10084,273314.25
2/22/2021,Infused (non-edible),Each,288,9566.42,0,0,288,9566.42
2/22/2021,Infused Beverage,Each,712,4659.53,0,0,712,4659.53
2/22/2021,Infused Pre-Rolls,Grams,0,0,292.55,7319.71,292.55,7319.71
2/22/2021,Kief,Grams,0,0,77,2097,77,2097
2/22/2021,Raw Pre-Rolls,Grams,0,0,18431.46,277700.59,18431.46,277700.59
2/22/2021,Shake/Trim,Grams,0,0,140,2430,140,2430
2/22/2021,Shake/Trim (by strain),Grams,0,0,1557.5,13232.51,1557.5,13232.51
2/22/2021,Vape Product,Each,7227,414155.95,0,0,7227,414155.95
2/23/2021,Buds,Grams,0,0,84397.02,1200377.4,84397.02,1200377.4
2/23/2021,Concentrate,Grams,0,0,577.5,38547.38,577.5,38547.38
2/23/2021,Concentrate (Each),Each,3328,167206.99,0,0,3328,167206.99
2/23/2021,Infused (edible),Each,12081,338064.54,0,0,12081,338064.54
2/23/2021,Infused (non-edible),Each,308,9931.17,0,0,308,9931.17
2/23/2021,Infused Beverage,Each,826,5474.16,0,0,826,5474.16
2/23/2021,Infused Pre-Rolls,Grams,0,0,415.6,10369.58,415.6,10369.58
2/23/2021,Kief,Grams,0,0,101,2661.7,101,2661.7
2/23/2021,Raw Pre-Rolls,Grams,0,0,21773.58,329754.26,21773.58,329754.26
2/23/2021,Shake/Trim,Grams,0,0,166,1468.34,166,1468.34
2/23/2021,Shake/Trim (by strain),Grams,0,0,2289.75,19238.88,2289.75,19238.88
2/23/2021,Vape Product,Each,8739,499338.02,0,0,8739,499338.02
2/24/2021,Buds,Grams,0,0,92701.88,1319671.14,92701.88,1319671.14
2/24/2021,Concentrate,Grams,0,0,684.1,45490.14,684.1,45490.14
2/24/2021,Concentrate (Each),Each,3572,181118.57,0,0,3572,181118.57
2/24/2021,Infused (edible),Each,13689,375316,0,0,13689,375316
2/24/2021,Infused (non-edible),Each,447,12087.93,0,0,447,12087.93
2/24/2021,Infused Beverage,Each,988,6618.29,0,0,988,6618.29
2/24/2021,Infused Pre-Rolls,Grams,0,0,448.05,11260.65,448.05,11260.65
2/24/2021,Kief,Grams,0,0,117,3106.87,117,3106.87
2/24/2021,Raw Pre-Rolls,Grams,0,0,22954.3,350413.18,22954.3,350413.18
2/24/2021,Shake/Trim,Grams,0,0,172,1597.53,172,1597.53
2/24/2021,Shake/Trim (by strain),Grams,0,0,2354.75,20578.21,2354.75,20578.21
2/24/2021,Vape Product,Each,9555,541535.03,0,0,9555,541535.03
2/25/2021,Buds,Grams,0,0,94032.81,1337248.96,94032.81,1337248.96
2/25/2021,Concentrate,Grams,0,0,641.8,42100.41,641.8,42100.41
2/25/2021,Concentrate (Each),Each,3716,186853.79,0,0,3716,186853.79
2/25/2021,Infused (edible),Each,15186,413174.78,0,0,15186,413174.78
2/25/2021,Infused (non-edible),Each,421,14748.74,0,0,421,14748.74
2/25/2021,Infused Beverage,Each,1126,7326.89,0,0,1126,7326.89
2/25/2021,Infused Pre-Rolls,Grams,0,0,443.15,10997.41,443.15,10997.41
2/25/2021,Kief,Grams,0,0,116,3137.01,116,3137.01
2/25/2021,Raw Pre-Rolls,Grams,0,0,24029.67,364812.19,24029.67,364812.19
2/25/2021,Shake/Trim,Grams,0,0,54,672.51,54,672.51
2/25/2021,Shake/Trim (by strain),Grams,0,0,2955.75,25499.05,2955.75,25499.05
2/25/2021,Vape Product,Each,9791,551873.09,0,0,9791,551873.09
2/26/2021,Buds,Grams,0,0,121139.32,1724166.45,121139.32,1724166.45
2/26/2021,Concentrate,Grams,0,0,812.8,53320.95,812.8,53320.95
2/26/2021,Concentrate (Each),Each,4933,247818.93,0,0,4933,247818.93
2/26/2021,Infused (edible),Each,21680,589392.2,0,0,21680,589392.2
2/26/2021,Infused (non-edible),Each,425,15370.54,0,0,425,15370.54
2/26/2021,Infused Beverage,Each,2751,21540.85,0,0,2751,21540.85
2/26/2021,Infused Pre-Rolls,Grams,0,0,606.3,14892.5,606.3,14892.5
2/26/2021,Kief,Grams,0,0,152,4141.49,152,4141.49
2/26/2021,Raw Pre-Rolls,Grams,0,0,31010.85,466139.38,31010.85,466139.38
2/26/2021,Shake/Trim,Grams,0,0,76,700.85,76,700.85
2/26/2021,Shake/Trim (by strain),Grams,0,0,3842,30458.21,3842,30458.21
2/26/2021,Vape Product,Each,12901,721527.38,0,0,12901,721527.38
2/27/2021,Buds,Grams,0,0,116930.35,1667026.54,116930.35,1667026.54
2/27/2021,Concentrate,Grams,0,0,855.5,56696.91,855.5,56696.91
2/27/2021,Concentrate (Each),Each,4949,254234.57,0,0,4949,254234.57
2/27/2021,Infused (edible),Each,25303,690397.19,0,0,25303,690397.19
2/27/2021,Infused (non-edible),Each,460,17886.1,0,0,460,17886.1
2/27/2021,Infused Beverage,Each,3004,24244.25,0,0,3004,24244.25
2/27/2021,Infused Pre-Rolls,Grams,0,0,483.45,11894.84,483.45,11894.84
2/27/2021,Kief,Grams,0,0,194,5116.01,194,5116.01
2/27/2021,Raw Pre-Rolls,Grams,0,0,28044.38,423985.02,28044.38,423985.02
2/27/2021,Shake/Trim,Grams,0,0,67,738.34,67,738.34
2/27/2021,Shake/Trim (by strain),Grams,0,0,4061.75,30934.64,4061.75,30934.64
2/27/2021,Vape Product,Each,12991,730938.36,0,0,12991,730938.36
2/28/2021,Buds,Grams,0,0,88912.95,1261732.75,88912.95,1261732.75
2/28/2021,Concentrate,Grams,0,0,597.5,39351.44,597.5,39351.44
2/28/2021,Concentrate (Each),Each,3611,185714.01,0,0,3611,185714.01
2/28/2021,Infused (edible),Each,16805,457849.47,0,0,16805,457849.47
2/28/2021,Infused (non-edible),Each,398,15758.18,0,0,398,15758.18
2/28/2021,Infused Beverage,Each,1864,15822.56,0,0,1864,15822.56
2/28/2021,Infused Pre-Rolls,Grams,0,0,327.15,8058.7,327.15,8058.7
2/28/2021,Kief,Grams,0,0,87,2291.17,87,2291.17
2/28/2021,Raw Pre-Rolls,Grams,0,0,21564.48,323536.39,21564.48,323536.39
2/28/2021,Shake/Trim,Grams,0,0,55,702.51,55,702.51
2/28/2021,Shake/Trim (by strain),Grams,0,0,2616,21657.13,2616,21657.13
2/28/2021,Vape Product,Each,9631,549736.37,0,0,9631,549736.37
3/1/2021,Buds,Grams,0,0,80991.09,1144046.73,80991.09,1144046.73
3/1/2021,Concentrate,Grams,0,0,603.6,39902.48,603.6,39902.48
3/1/2021,Concentrate (Each),Each,3024,153919.82,0,0,3024,153919.82
3/1/2021,Infused (edible),Each,11349,306395.74,0,0,11349,306395.74
3/1/2021,Infused (non-edible),Each,212,7609.4,0,0,212,7609.4
3/1/2021,Infused Beverage,Each,1217,9846.3,0,0,1217,9846.3
3/1/2021,Infused Pre-Rolls,Grams,0,0,274.4,6566.52,274.4,6566.52
3/1/2021,Kief,Grams,0,0,95,2555.99,95,2555.99
3/1/2021,Raw Pre-Rolls,Grams,0,0,20821.7,307093.51,20821.7,307093.51
3/1/2021,Shake/Trim,Grams,0,0,39,538.34,39,538.34
3/1/2021,Shake/Trim (by strain),Grams,0,0,2967,22360.15,2967,22360.15
3/1/2021,Vape Product,Each,8525,474887.86,0,0,8525,474887.86
3/2/2021,Buds,Grams,0,0,81107.26,1151662.31,81107.26,1151662.31
3/2/2021,Concentrate,Grams,0,0,610.5,40609.53,610.5,40609.53
3/2/2021,Concentrate,Milligrams,0,0,0,265,0,265
3/2/2021,Concentrate (Each),Each,3125,160264.9,0,0,3125,160264.9
3/2/2021,Infused (edible),Each,11615,311416.56,0,0,11615,311416.56
3/2/2021,Infused (non-edible),Each,203,7315.56,0,0,203,7315.56
3/2/2021,Infused Beverage,Each,1201,9332.58,0,0,1201,9332.58
3/2/2021,Infused Pre-Rolls,Grams,0,0,260.05,6306.89,260.05,6306.89
3/2/2021,Kief,Grams,0,0,75,1962.5,75,1962.5
3/2/2021,Raw Pre-Rolls,Grams,0,0,20711.91,309058.96,20711.91,309058.96
3/2/2021,Shake/Trim,Grams,0,0,75,670.85,75,670.85
3/2/2021,Shake/Trim (by strain),Grams,0,0,2358.09,18715.1,2358.09,18715.1
3/2/2021,Vape Product,Each,8577,483128.54,0,0,8577,483128.54
3/3/2021,Buds,Grams,0,0,91689.5,1298902.4,91689.5,1298902.4
3/3/2021,Concentrate,Grams,0,0,689.8,46349.31,689.8,46349.31
3/3/2021,Concentrate,Milligrams,0,0,0,790,0,790
3/3/2021,Concentrate (Each),Each,3435,176610.82,0,0,3435,176610.82
3/3/2021,Infused (edible),Each,13820,372938.33,0,0,13820,372938.33
3/3/2021,Infused (non-edible),Each,246,8753.04,0,0,246,8753.04
3/3/2021,Infused Beverage,Each,1586,12661.16,0,0,1586,12661.16
3/3/2021,Infused Pre-Rolls,Grams,0,0,382,9139.78,382,9139.78
3/3/2021,Kief,Grams,0,0,120,3137.25,120,3137.25
3/3/2021,Raw Pre-Rolls,Grams,0,0,23610.45,351868.73,23610.45,351868.73
3/3/2021,Shake/Trim,Grams,0,0,128,1247.51,128,1247.51
3/3/2021,Shake/Trim (by strain),Grams,0,0,2423.75,19800.6,2423.75,19800.6
3/3/2021,Vape Product,Each,9360,526632.81,0,0,9360,526632.81
3/4/2021,Buds,Grams,0,0,92253.87,1309315.42,92253.87,1309315.42
3/4/2021,Concentrate,Grams,0,0,634.4,41579.89,634.4,41579.89
3/4/2021,Concentrate,Milligrams,0,0,0,395.02,0,395.02
3/4/2021,Concentrate (Each),Each,3802,194332.77,0,0,3802,194332.77
3/4/2021,Infused (edible),Each,15323,403584.59,0,0,15323,403584.59
3/4/2021,Infused (non-edible),Each,249,9660.96,0,0,249,9660.96
3/4/2021,Infused Beverage,Each,1794,14257.33,0,0,1794,14257.33
3/4/2021,Infused Pre-Rolls,Grams,0,0,394.55,9608.17,394.55,9608.17
3/4/2021,Kief,Grams,0,0,122,3174.51,122,3174.51
3/4/2021,Raw Pre-Rolls,Grams,0,0,23755.12,356019.32,23755.12,356019.32
3/4/2021,Shake/Trim,Grams,0,0,92,1329.17,92,1329.17
3/4/2021,Shake/Trim (by strain),Grams,0,0,2562.25,20468.02,2562.25,20468.02
3/4/2021,Vape Product,Each,9666,544871.76,0,0,9666,544871.76
3/5/2021,Buds,Grams,0,0,119345.02,1697463.87,119345.02,1697463.87
3/5/2021,Concentrate,Grams,0,0,806.92,52851.85,806.92,52851.85
3/5/2021,Concentrate,Milligrams,0,0,0,460,0,460
3/5/2021,Concentrate (Each),Each,4737,246817.33,0,0,4737,246817.33
3/5/2021,Infused (edible),Each,22241,588716.25,0,0,22241,588716.25
3/5/2021,Infused (non-edible),Each,388,14636.54,0,0,388,14636.54
3/5/2021,Infused Beverage,Each,3092,26346.46,0,0,3092,26346.46
3/5/2021,Infused Pre-Rolls,Grams,0,0,645.75,15441.21,645.75,15441.21
3/5/2021,Kief,Grams,0,0,177,4629.49,177,4629.49
3/5/2021,Raw Pre-Rolls,Grams,0,0,30013.15,453940.46,30013.15,453940.46
3/5/2021,Shake/Trim,Grams,0,0,98,1417.18,98,1417.18
3/5/2021,Shake/Trim (by strain),Grams,0,0,2294.25,18055.81,2294.25,18055.81
3/5/2021,Suppository,Each,1,60,0,0,1,60
3/5/2021,Vape Product,Each,13112,744771.68,0,0,13112,744771.68
3/6/2021,Buds,Grams,0,0,120257.99,1723199.87,120257.99,1723199.87
3/6/2021,Buds,Milligrams,0,0,0,39,0,39
3/6/2021,Concentrate,Grams,0,0,673.9,44685.54,673.9,44685.54
